Name,Financial Status,Fulfillment Status,Taxes,Total,Discount Amount,Created_at (UTC),Lineitem quantity,Lineitem price,Cancelled at,Payment Method,Refunded Amount,Location,Source,Lineitem name,Day,Day_Type,Hour,Month,Horario_correcto
MX39-1784,paid,fulfilled,6.21,45.0,0.0,20/03/2018 18:42:00,3,15.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco,Martes,Entre Semana,18,Marzo,True
MX39-1785,paid,fulfilled,344.83,2500.0,0.0,20/03/2018 18:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Martes,Entre Semana,18,Marzo,True
MX39-1786,paid,fulfilled,593.1,4300.0,0.0,20/03/2018 18:59:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Martes,Entre Semana,18,Marzo,True
MX39-1787,paid,fulfilled,317.24,2300.0,0.0,20/03/2018 19:13:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas,Martes,Entre Semana,19,Marzo,True
MX39-1808,paid,fulfilled,248.28,1800.0,0.0,25/03/2018 19:50:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,LUCAS,Domingo,Fin de Semana,19,Marzo,True
MX39-1819,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 18:34:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN,Martes,Entre Semana,18,Marzo,True
MX39-1820,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 18:42:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas,Martes,Entre Semana,18,Marzo,True
MX39-1821,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 19:06:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Martes,Entre Semana,19,Marzo,True
MX39-1822,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 19:10:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,PARKS,Martes,Entre Semana,19,Marzo,True
MX39-1823,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 19:15:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas,Martes,Entre Semana,19,Marzo,True
MX39-1824,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 19:18:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,STANLEY,Martes,Entre Semana,19,Marzo,True
MX39-1825,paid,fulfilled,248.28,1800.0,0.0,27/03/2018 19:20:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas,Martes,Entre Semana,19,Marzo,True
MX39-1826,paid,fulfilled,227.58,1650.0,150.0,27/03/2018 19:37:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK,Martes,Entre Semana,19,Marzo,True
MX39-1845,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 18:25:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS,Jueves,Entre Semana,18,Marzo,True
MX39-1846,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 18:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS,Jueves,Entre Semana,18,Marzo,True
MX39-1847,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 19:06:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Jueves,Entre Semana,19,Marzo,True
MX39-1848,paid,fulfilled,517.24,3750.0,0.0,29/03/2018 19:09:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN,Jueves,Entre Semana,19,Marzo,True
MX39-1849,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 19:21:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,CAMARENA,Jueves,Entre Semana,19,Marzo,True
MX39-1850,paid,fulfilled,248.28,1800.0,0.0,29/03/2018 19:42:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas,Jueves,Entre Semana,19,Marzo,True
MX39-1873,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 19:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Viernes,Fin de Semana,19,Marzo,True
MX39-1874,paid,fulfilled,248.28,1800.0,0.0,30/03/2018 19:47:00,1,0.01,No cancelado,External Credit,0.0,Tienda A,pos,Micas,Viernes,Fin de Semana,19,Marzo,True
MX39-1875,paid,fulfilled,593.1,4300.0,0.0,30/03/2018 19:55:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,OROZCO,Viernes,Fin de Semana,19,Marzo,True
MX39-1882,paid,fulfilled,0.0,0.0,1800.0,31/03/2018 18:50:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,GONZO,Sábado,Fin de Semana,18,Marzo,True
MX40-1027,paid,fulfilled,227.58,1650.0,150.0,10/01/2018 19:15:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS,Miercoles,Entre Semana,19,Enero,True
MX40-1029,paid,fulfilled,248.28,1800.0,0.0,11/01/2018 19:25:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL,Jueves,Entre Semana,19,Enero,True
MX40-1030,paid,fulfilled,800.0,5800.0,0.0,11/01/2018 19:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS,Jueves,Entre Semana,19,Enero,True
MX40-1031,paid,fulfilled,248.28,1800.0,0.0,11/01/2018 19:43:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL,Jueves,Entre Semana,19,Enero,True
MX40-1058,paid,fulfilled,248.28,1800.0,0.0,13/01/2018 18:44:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Sábado,Fin de Semana,18,Enero,True
MX40-1059,paid,fulfilled,248.28,1800.0,0.0,13/01/2018 18:47:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN,Sábado,Fin de Semana,18,Enero,True
MX40-1060,paid,fulfilled,248.28,1800.0,0.0,13/01/2018 19:13:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL,Sábado,Fin de Semana,19,Enero,True
MX40-1061,paid,fulfilled,248.28,1800.0,0.0,13/01/2018 19:32:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Sábado,Fin de Semana,19,Enero,True
MX40-1062,refunded,unfulfilled,344.83,2500.0,0.0,13/01/2018 19:52:00,1,1799.99,3/3/2018,External Credit,2500.0,Tienda A,pos,DARIA JR,Sábado,Fin de Semana,19,Enero,True
MX40-1079,paid,fulfilled,248.28,1800.0,0.0,14/01/2018 18:10:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS,Domingo,Fin de Semana,18,Enero,True
MX40-1080,paid,fulfilled,317.24,2300.0,0.0,14/01/2018 18:50:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MARTIN,Domingo,Fin de Semana,18,Enero,True
MX40-1081,paid,fulfilled,248.28,1800.0,0.0,14/01/2018 19:18:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN,Domingo,Fin de Semana,19,Enero,True
MX40-1092,partially_refunded,fulfilled,593.1,4300.0,0.0,15/01/2018 18:41:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,GINSBERG,Lunes,Entre Semana,18,Enero,True
MX40-1093,paid,fulfilled,255.17,1850.0,0.0,15/01/2018 19:05:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA,Lunes,Entre Semana,19,Enero,True
MX40-1094,paid,fulfilled,248.28,1800.0,0.0,15/01/2018 19:43:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,HAWKING,Lunes,Entre Semana,19,Enero,True
MX40-1103,paid,fulfilled,248.28,1800.0,0.0,16/01/2018 19:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RUDYARD,Martes,Entre Semana,19,Enero,True
MX40-1104,partially_refunded,fulfilled,248.28,1800.0,0.0,16/01/2018 19:48:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,JANIS,Martes,Entre Semana,19,Enero,True
MX40-1110,paid,fulfilled,248.28,1800.0,0.0,18/01/2018 18:13:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RAMIREZ,Jueves,Entre Semana,18,Enero,True
MX40-1111,partially_refunded,fulfilled,248.27,1800.0,0.0,18/01/2018 18:31:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,JANIS,Jueves,Entre Semana,18,Enero,True
MX40-1112,paid,fulfilled,248.28,1800.0,0.0,18/01/2018 19:10:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS,Jueves,Entre Semana,19,Enero,True
MX40-1113,paid,fulfilled,496.55,3600.0,0.0,18/01/2018 19:50:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY,Jueves,Entre Semana,19,Enero,True
MX40-1126,paid,fulfilled,248.28,1800.0,0.0,19/01/2018 18:43:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,COOPER,Viernes,Fin de Semana,18,Enero,True
MX40-1134,partially_refunded,fulfilled,248.28,1800.0,0.0,20/01/2018 18:29:00,1,1799.99,No cancelado,External Credit,100.0,Tienda A,pos,PARKS,Sábado,Fin de Semana,18,Enero,True
MX40-1135,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 18:43:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN,Sábado,Fin de Semana,18,Enero,True
MX40-1136,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 18:54:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN,Sábado,Fin de Semana,18,Enero,True
MX40-1137,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 19:08:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY,Sábado,Fin de Semana,19,Enero,True
MX40-1138,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 19:23:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR,Sábado,Fin de Semana,19,Enero,True
MX40-1139,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 19:34:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR,Sábado,Fin de Semana,19,Enero,True
MX40-1140,paid,fulfilled,248.28,1800.0,0.0,20/01/2018 19:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CHAVELA,Sábado,Fin de Semana,19,Enero,True
MX40-1141,refunded,unfulfilled,248.28,1800.0,0.0,20/01/2018 19:45:00,1,1799.99,20/1/2018,External Credit,1800.0,Tienda A,pos,CHAVELA,Sábado,Fin de Semana,19,Enero,True
MX40-1142,paid,fulfilled,400.0,2900.0,0.0,20/01/2018 19:50:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CHAVELA,Sábado,Fin de Semana,19,Enero,True
MX40-1153,paid,fulfilled,593.1,4300.0,0.0,21/01/2018 18:50:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS,Domingo,Fin de Semana,18,Enero,True
MX40-1154,partially_refunded,fulfilled,248.28,1800.0,0.0,21/01/2018 19:30:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,CLARK,Domingo,Fin de Semana,19,Enero,True
MX40-1163,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 18:10:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ALDOUS,Lunes,Entre Semana,18,Enero,True
MX40-1164,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 18:55:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CAMARENA,Lunes,Entre Semana,18,Enero,True
MX40-1165,paid,fulfilled,248.28,1800.0,0.0,22/01/2018 19:04:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN,Lunes,Entre Semana,19,Enero,True
MX40-1166,paid,fulfilled,496.55,3600.0,0.0,22/01/2018 19:30:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS,Lunes,Entre Semana,19,Enero,True
MX40-1178,paid,unfulfilled,248.28,1800.0,0.0,23/01/2018 18:54:00,1,1799.99,23/1/2018,External Credit,0.0,Tienda A,pos,ESQUIVEL,Martes,Entre Semana,18,Enero,True
MX40-1184,paid,fulfilled,262.07,1900.0,0.0,25/01/2018 18:16:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN,Jueves,Entre Semana,18,Enero,True
MX40-1185,paid,fulfilled,68.97,500.0,0.0,25/01/2018 18:32:00,1,500.0,No cancelado,External Credit,0.0,Tienda A,pos,Antireflejante para la luz azul,Jueves,Entre Semana,18,Enero,True
MX40-1200,paid,fulfilled,248.28,1800.0,0.0,26/01/2018 18:36:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR,Viernes,Fin de Semana,18,Enero,True
MX40-1211,paid,fulfilled,344.83,2500.0,0.0,27/01/2018 18:31:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Sábado,Fin de Semana,18,Enero,True
MX40-1212,paid,fulfilled,227.58,1650.0,150.0,27/01/2018 18:47:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,COOPER,Sábado,Fin de Semana,18,Enero,True
MX40-1213,paid,fulfilled,593.1,4300.0,0.0,27/01/2018 18:59:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,COOPER,Sábado,Fin de Semana,18,Enero,True
MX40-1214,paid,fulfilled,248.28,1800.0,0.0,27/01/2018 19:25:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,SEYMOUR,Sábado,Fin de Semana,19,Enero,True
MX40-1215,partially_refunded,fulfilled,248.28,1800.0,0.0,27/01/2018 19:34:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,LUCAS,Sábado,Fin de Semana,19,Enero,True
MX40-1231,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 18:29:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,COOPER,Domingo,Fin de Semana,18,Enero,True
MX40-1232,paid,fulfilled,248.28,1800.0,0.0,28/01/2018 18:38:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,CHAVELA,Domingo,Fin de Semana,18,Enero,True
MX40-1233,partially_refunded,fulfilled,248.28,1800.0,0.0,28/01/2018 18:59:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,SEYMOUR,Domingo,Fin de Semana,18,Enero,True
MX40-1251,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 18:18:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL,Lunes,Entre Semana,18,Enero,True
MX40-1252,paid,fulfilled,248.28,1800.0,0.0,29/01/2018 19:05:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,SEYMOUR,Lunes,Entre Semana,19,Enero,True
MX40-1253,partially_refunded,fulfilled,248.28,1800.0,0.0,29/01/2018 19:23:00,1,0.01,No cancelado,External Credit,150.0,Tienda A,pos,Micas,Lunes,Entre Semana,19,Enero,True
MX40-1254,paid,fulfilled,227.58,1650.0,150.0,29/01/2018 19:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK,Lunes,Entre Semana,19,Enero,True
MX40-1255,paid,fulfilled,227.58,1650.0,150.0,29/01/2018 19:41:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS,Lunes,Entre Semana,19,Enero,True
MX40-1256,paid,fulfilled,0.0,0.0,4300.0,29/01/2018 19:51:00,1,1799.99,No cancelado,No efectuado,0.0,Tienda A,pos,SEYMOUR,Lunes,Entre Semana,19,Enero,True
MX40-1263,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 18:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK,Martes,Entre Semana,18,Enero,True
MX40-1264,paid,fulfilled,248.28,1800.0,0.0,30/01/2018 18:33:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN,Martes,Entre Semana,18,Enero,True
MX40-1265,partially_refunded,fulfilled,248.28,1800.0,0.0,30/01/2018 18:51:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,ALDOUS,Martes,Entre Semana,18,Enero,True
MX40-1266,paid,fulfilled,268.97,1950.0,0.0,30/01/2018 19:52:00,1,1950.0,No cancelado,External Credit,0.0,Tienda A,pos,Micas Progresivas,Martes,Entre Semana,19,Enero,True
MX40-1273,paid,fulfilled,248.28,1800.0,0.0,02/02/2018 18:48:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK,Viernes,Fin de Semana,18,Febrero,True
MX40-1274,paid,fulfilled,248.28,1800.0,0.0,02/02/2018 19:01:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN,Viernes,Fin de Semana,19,Febrero,True
MX40-1275,paid,fulfilled,496.55,3600.0,0.0,02/02/2018 19:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,TRUMAN,Viernes,Fin de Semana,19,Febrero,True
MX40-1276,paid,fulfilled,248.28,1800.0,0.0,02/02/2018 19:57:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,PARKS,Viernes,Fin de Semana,19,Febrero,True
MX40-1286,paid,fulfilled,517.24,3750.0,0.0,03/02/2018 18:13:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,GONZO,Sábado,Fin de Semana,18,Febrero,True
MX40-1287,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 18:24:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MARTIN,Sábado,Fin de Semana,18,Febrero,True
MX40-1288,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 18:27:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL,Sábado,Fin de Semana,18,Febrero,True
MX40-1289,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 18:44:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,GONZO,Sábado,Fin de Semana,18,Febrero,True
MX40-1290,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 18:46:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL,Sábado,Fin de Semana,18,Febrero,True
MX40-1291,paid,fulfilled,248.28,1800.0,0.0,03/02/2018 18:52:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN,Sábado,Fin de Semana,18,Febrero,True
MX40-1292,paid,fulfilled,593.1,4300.0,0.0,03/02/2018 19:46:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Sábado,Fin de Semana,19,Febrero,True
MX40-1313,partially_refunded,fulfilled,248.28,1800.0,0.0,04/02/2018 18:24:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,MOLEMAN,Domingo,Fin de Semana,18,Febrero,True
MX40-1314,paid,fulfilled,317.24,2300.0,0.0,04/02/2018 18:35:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY,Domingo,Fin de Semana,18,Febrero,True
MX40-1315,paid,fulfilled,400.0,2900.0,0.0,04/02/2018 18:42:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS,Domingo,Fin de Semana,18,Febrero,True
MX40-1316,paid,fulfilled,11.72,85.0,0.0,04/02/2018 18:47:00,1,15.0,No cancelado,Cash,0.0,Tienda A,pos,Polanco,Domingo,Fin de Semana,18,Febrero,True
MX40-1317,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 18:53:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS,Domingo,Fin de Semana,18,Febrero,True
MX40-1318,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 18:57:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN,Domingo,Fin de Semana,18,Febrero,True
MX40-1319,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 19:01:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,TRUMAN,Domingo,Fin de Semana,19,Febrero,True
MX40-1320,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 19:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL,Domingo,Fin de Semana,19,Febrero,True
MX40-1321,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 19:38:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN,Domingo,Fin de Semana,19,Febrero,True
MX40-1322,paid,fulfilled,248.28,1800.0,0.0,04/02/2018 19:52:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL,Domingo,Fin de Semana,19,Febrero,True
MX40-1336,partially_refunded,fulfilled,248.28,1800.0,0.0,10/02/2018 18:33:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,CLARK,Sábado,Fin de Semana,18,Febrero,True
MX40-1337,partially_refunded,fulfilled,248.28,1800.0,0.0,10/02/2018 19:22:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,HAWKING,Sábado,Fin de Semana,19,Febrero,True
MX40-1338,partially_refunded,fulfilled,248.28,1800.0,0.0,10/02/2018 19:41:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,OROZCO,Sábado,Fin de Semana,19,Febrero,True
MX40-1339,paid,fulfilled,248.28,1800.0,0.0,10/02/2018 19:44:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,LEON,Sábado,Fin de Semana,19,Febrero,True
MX40-1340,paid,fulfilled,317.24,2300.0,0.0,10/02/2018 19:49:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS,Sábado,Fin de Semana,19,Febrero,True
MX40-1341,paid,fulfilled,317.24,2300.0,0.0,10/02/2018 19:56:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,REVUELTAS,Sábado,Fin de Semana,19,Febrero,True
MX40-1361,paid,fulfilled,248.28,1800.0,0.0,11/02/2018 18:20:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,JANIS,Domingo,Fin de Semana,18,Febrero,True
MX40-1362,paid,fulfilled,248.28,1800.0,0.0,11/02/2018 18:33:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,RAMIREZ,Domingo,Fin de Semana,18,Febrero,True
MX40-1363,paid,fulfilled,227.58,1650.0,150.0,11/02/2018 19:51:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,SEYMOUR,Domingo,Fin de Semana,19,Febrero,True
MX40-1374,paid,fulfilled,227.58,1650.0,150.0,17/02/2018 18:18:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,CLARK,Sábado,Fin de Semana,18,Febrero,True
MX40-1375,paid,fulfilled,13.79,100.0,1700.0,17/02/2018 18:40:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,RUDYARD,Sábado,Fin de Semana,18,Febrero,True
MX40-1376,paid,fulfilled,248.28,1800.0,0.0,17/02/2018 19:19:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL,Sábado,Fin de Semana,19,Febrero,True
MX40-1377,partially_refunded,fulfilled,248.28,1800.0,0.0,17/02/2018 19:48:00,1,1799.99,No cancelado,External Credit,100.0,Tienda A,pos,GINSBERG,Sábado,Fin de Semana,19,Febrero,True
MX40-1432,paid,fulfilled,344.83,2500.0,0.0,25/02/2018 18:05:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MARTIN,Domingo,Fin de Semana,18,Febrero,True
MX40-1433,paid,fulfilled,248.28,1800.0,0.0,25/02/2018 18:22:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ALDOUS,Domingo,Fin de Semana,18,Febrero,True
MX40-1434,paid,fulfilled,248.28,1800.0,0.0,25/02/2018 19:11:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS,Domingo,Fin de Semana,19,Febrero,True
MX40-1435,paid,fulfilled,248.28,1800.0,0.0,25/02/2018 19:13:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,ESQUIVEL,Domingo,Fin de Semana,19,Febrero,True
MX40-1436,paid,fulfilled,227.58,1650.0,150.0,25/02/2018 19:26:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,JANIS,Domingo,Fin de Semana,19,Febrero,True
MX40-1437,partially_refunded,fulfilled,248.28,1800.0,0.0,25/02/2018 19:38:00,1,1799.99,No cancelado,Cash,150.0,Tienda A,pos,RUDYARD,Domingo,Fin de Semana,19,Febrero,True
MX40-1438,paid,fulfilled,248.28,1800.0,0.0,25/02/2018 19:49:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,DARIA,Domingo,Fin de Semana,19,Febrero,True
MX40-1439,paid,fulfilled,448.27,3250.0,150.0,25/02/2018 19:56:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,MOLEMAN,Domingo,Fin de Semana,19,Febrero,True
MX40-1460,paid,fulfilled,248.28,1800.0,0.0,03/03/2018 18:57:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL,Sábado,Fin de Semana,18,Marzo,True
MX40-1461,paid,fulfilled,248.28,1800.0,0.0,03/03/2018 19:34:00,1,1799.99,No cancelado,Cash,0.0,Tienda A,pos,MOLEMAN,Sábado,Fin de Semana,19,Marzo,True
MX40-1462,paid,fulfilled,317.24,2300.0,0.0,03/03/2018 19:42:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,TRUMAN,Sábado,Fin de Semana,19,Marzo,True
MX40-1478,partially_refunded,fulfilled,248.28,1800.0,0.0,04/03/2018 18:22:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,MARTIN,Domingo,Fin de Semana,18,Marzo,True
MX40-1479,refunded,unfulfilled,248.28,1800.0,0.0,04/03/2018 19:17:00,1,1799.99,4/3/2018,External Credit,1800.0,Tienda A,pos,PARKS,Domingo,Fin de Semana,19,Marzo,True
MX40-1480,paid,fulfilled,344.83,2500.0,0.0,04/03/2018 19:45:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,ESQUIVEL,Domingo,Fin de Semana,19,Marzo,True
MX40-1491,paid,fulfilled,227.58,1650.0,150.0,10/03/2018 18:27:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,BARRAGAN,Sábado,Fin de Semana,18,Marzo,True
MX40-1492,paid,fulfilled,248.28,1800.0,0.0,10/03/2018 18:31:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,PARKS,Sábado,Fin de Semana,18,Marzo,True
MX40-1493,paid,fulfilled,248.28,1800.0,0.0,10/03/2018 19:14:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,LUCAS,Sábado,Fin de Semana,19,Marzo,True
MX40-1494,paid,fulfilled,248.28,1800.0,0.0,10/03/2018 19:28:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY,Sábado,Fin de Semana,19,Marzo,True
MX40-1495,partially_refunded,fulfilled,248.28,1800.0,0.0,10/03/2018 19:38:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,GONZO,Sábado,Fin de Semana,19,Marzo,True
MX40-1504,partially_refunded,fulfilled,248.28,1800.0,0.0,11/03/2018 18:44:00,1,1799.99,No cancelado,External Credit,150.0,Tienda A,pos,COOPER,Domingo,Fin de Semana,18,Marzo,True
MX40-1505,paid,partial,496.55,3600.0,0.0,11/03/2018 18:49:00,1,1799.99,No cancelado,External Credit,0.0,Tienda A,pos,WOODY,Domingo,Fin de Semana,18,Marzo,True
